id,cleared,debit,credit,account_id,budget_goal_id,transaction_id,created_at,updated_at,date,account_reconciliation_id,account_reconciliations_id,account_balance_id
6507,f,169.93,,648,,153,"2018-04-19 13:50:14.787110","2018-04-19 13:52:22.875662",2018-02-12,,,4381
6508,f,64.28,,646,,153,"2018-04-19 13:50:42.923149","2018-04-19 13:50:42.923149",2018-02-12,,,4251
6509,f,276.13,,635,,153,"2018-04-19 13:51:18.935572","2018-04-19 13:51:18.935572",2018-02-12,,,2980
6510,t,3.7312,,624,,153,"2018-04-19 13:51:41.996938","2018-05-08 17:53:21.037948",2018-02-20,47,,1762
6511,f,169.92,,648,,218,"2018-04-19 15:58:22.527666","2018-04-19 15:58:22.527666",2018-02-28,,,4397
6512,f,64.28,,646,,218,"2018-04-19 15:58:52.019879","2018-04-19 15:58:52.019879",2018-02-28,,,4267
6513,f,276.13,,635,,218,"2018-04-19 15:59:35.623030","2018-04-19 15:59:35.623030",2018-02-28,,,2996
6514,t,3.7119,,624,,218,"2018-04-19 15:59:56.550167","2018-05-08 17:52:29.241572",2018-03-06,47,,1776
6515,f,5.74,,648,,220,"2018-04-19 16:03:20.085910","2018-04-19 16:03:20.085910",2018-03-01,,,4398
6516,f,5.74,,648,,264,"2018-04-19 16:38:46.883788","2018-04-19 16:38:46.883788",2018-03-14,,,4411
6517,f,169.93,,648,,265,"2018-04-19 16:40:02.023363","2018-04-19 16:46:06.200408",2018-03-14,,,4411
6518,f,276.13,,635,,265,"2018-04-19 16:40:28.047957","2018-04-19 16:40:28.047957",2018-03-14,,,3010
6519,t,3.7243,,624,,265,"2018-04-19 16:42:05.129825","2018-05-08 17:53:23.724959",2018-03-20,47,,1790
6520,f,64.28,,646,,265,"2018-04-19 16:45:26.398481","2018-04-19 16:45:26.398481",2018-03-14,,,4281
6521,f,5.73,,648,,301,"2018-04-19 16:50:14.640933","2018-04-19 16:50:49.419861",2018-03-25,,,4422
6522,f,,1250.0,641,,357,"2018-04-19 17:01:50.712940","2018-05-07 01:18:42.181939",2018-02-16,,,3603
6523,f,,2.94,633,,357,"2018-04-19 17:02:21.460242","2018-04-19 17:02:21.460242",2018-02-16,,,2723
6524,f,58.16,,635,,357,"2018-04-19 17:03:07.639849","2018-04-19 17:03:07.639849",2018-02-16,,,2984
6525,t,16.623,,623,,357,"2018-04-19 17:03:36.492064","2018-05-07 01:40:56.821449",2018-02-13,43,,1622
6526,f,91.18,,648,,357,"2018-04-19 17:04:15.483187","2018-04-19 17:04:15.483187",2018-02-16,,,4385
6527,f,,1250.0,641,,358,"2018-04-19 17:05:35.483456","2018-05-07 01:18:42.800838",2018-02-26,,,3613
6528,f,,7.41,633,,358,"2018-04-19 17:06:03.806553","2018-04-19 17:06:03.806553",2018-02-26,,,2733
6529,f,91.18,,648,,358,"2018-04-19 17:06:42.039710","2018-04-19 17:06:42.039710",2018-02-26,,,4395
6530,f,58.16,,635,,358,"2018-04-19 17:07:38.725069","2018-04-19 17:07:38.725069",2018-02-26,,,2994
6531,t,16.197,,623,,358,"2018-04-19 17:08:09.864370","2018-05-07 01:40:57.937195",2018-02-27,43,,1636
6532,f,,1250.0,641,,359,"2018-04-19 17:09:44.969833","2018-05-07 01:18:48.646530",2018-03-16,,,3631
6533,f,,2.94,633,,359,"2018-04-19 17:10:56.569503","2018-04-19 17:10:56.569503",2018-03-16,,,2751
6534,f,91.17,,648,,359,"2018-04-19 17:11:26.258014","2018-04-19 17:11:26.258014",2018-03-16,,,4413
6535,f,58.16,,635,,359,"2018-04-19 17:11:53.931697","2018-04-19 17:11:53.931697",2018-03-16,,,3012
6536,t,15.927,,623,,359,"2018-04-19 17:12:22.688744","2018-05-07 01:41:22.621764",2018-03-13,43,,1650
6537,f,,1250.0,641,,360,"2018-04-19 17:13:43.149236","2018-05-07 01:18:52.716059",2018-03-30,,,3645
6538,f,,9.37,633,,360,"2018-04-19 17:14:12.114907","2018-04-19 17:14:12.114907",2018-03-30,,,2765
6539,f,91.18,,648,,360,"2018-04-19 17:14:37.272070","2018-04-19 17:14:37.272070",2018-03-30,,,4427
6540,f,58.16,,635,,360,"2018-04-19 17:15:07.283800","2018-04-19 17:15:07.283800",2018-03-30,,,3026
6541,t,16.994,,623,,360,"2018-04-19 17:15:36.035221","2018-05-07 01:41:24.530641",2018-03-27,43,,1664
6542,f,66.63,,646,,303,"2018-04-19 17:17:40.588878","2018-04-19 17:17:40.588878",2018-03-25,,,4292
6543,f,3.8862,,624,,303,"2018-04-19 17:18:14.163427","2018-05-08 17:54:27.772723",2018-04-03,,,1804
6544,f,173.44,,648,,303,"2018-04-19 17:18:46.668853","2018-04-19 17:18:46.668853",2018-03-25,,,4422
6545,f,,1250.0,641,,361,"2018-04-19 17:39:54.286394","2018-04-19 17:39:54.286394",2018-04-13,,,3659
6546,f,,30.3,633,,361,"2018-04-19 17:40:34.141614","2018-04-19 17:40:34.141614",2018-04-13,,,2779
6547,f,17.094,,623,,361,"2018-04-19 17:41:08.660210","2018-04-19 17:41:08.660210",2018-04-11,,,1679
6548,f,91.17,,648,,361,"2018-04-19 17:42:17.238919","2018-04-19 17:42:17.238919",2018-04-13,,,4441
6549,f,58.16,,635,,361,"2018-04-19 17:42:47.633221","2018-04-19 17:42:47.633221",2018-04-13,,,3040
6550,f,,2720.65,641,,362,"2018-04-19 17:46:27.315525","2018-04-19 17:48:37.522146",2018-04-13,,,3659
6551,t,1272.24,,611,,362,"2018-04-19 17:46:57.083792","2018-05-06 20:17:35.593638",2018-04-13,35,,24476
6552,f,3.7514,,624,,362,"2018-04-19 17:48:15.667333","2018-05-08 17:54:25.204019",2018-04-17,,,1818
6553,f,276.13,,635,,362,"2018-04-19 17:49:23.357382","2018-04-19 17:49:23.357382",2018-04-13,,,3040
6554,f,169.93,,648,,362,"2018-04-19 17:50:09.597993","2018-04-19 17:50:09.597993",2018-04-13,,,4441
6555,f,64.28,,646,,362,"2018-04-19 17:51:26.675967","2018-04-19 17:51:26.675967",2018-04-13,,,4311
6556,f,6.97,,637,,55,"2018-05-05 18:44:45.239505","2018-05-05 18:44:45.239505",2018-01-11,,,3207
6557,f,15.29,,636,,66,"2018-05-05 18:48:14.943332","2018-05-05 18:48:14.943332",2018-01-15,,,3080
6558,f,2.49,,639,,89,"2018-05-05 18:51:28.962288","2018-05-05 18:51:28.962288",2018-01-24,,,3450
6559,f,24.99,,637,,180,"2018-05-05 19:20:15.644556","2018-05-05 19:20:15.644556",2018-02-18,,,3245
6560,f,2.2,,639,,276,"2018-05-05 21:59:38.477937","2018-05-05 21:59:38.477937",2018-03-18,,,3503
6561,f,1.7,,639,,363,"2018-05-05 22:07:13.699473","2018-05-05 22:08:08.518858",2018-04-01,,,3517
6562,t,,1.7,626,,363,"2018-05-05 22:07:17.429916","2018-05-05 22:09:13.267695",2018-04-01,33,,2066
6563,f,8.08,,634,,364,"2018-05-06 00:45:43.914667","2018-05-08 18:17:37.820701",2018-04-02,,,2899
6564,t,,8.08,626,,364,"2018-05-06 00:45:47.729620","2018-05-06 00:47:02.233296",2018-04-02,33,,2067
6565,f,90.46,,639,,365,"2018-05-06 00:49:19.030156","2018-05-08 18:18:03.278812",2018-04-02,,,3518
6566,t,,90.46,626,,365,"2018-05-06 00:49:22.653857","2018-05-06 00:50:02.753033",2018-04-02,33,,2067
6567,f,64.99,,632,,366,"2018-05-06 00:51:11.419630","2018-05-06 20:51:18.023970",2018-04-03,,,2510
6568,t,,64.99,626,,366,"2018-05-06 00:51:15.412575","2018-05-06 00:51:46.974609",2018-04-03,33,,2068
6569,f,94.0,,639,,367,"2018-05-06 00:52:37.229514","2018-05-08 18:18:37.592160",2018-04-03,,,3519
6570,t,,94.0,626,,367,"2018-05-06 00:52:41.085785","2018-05-06 00:53:28.845059",2018-04-03,33,,2068
6571,f,3.16,,639,,368,"2018-05-06 00:54:20.006433","2018-05-08 18:19:03.874577",2018-04-03,,,3519
6572,t,,3.16,626,,368,"2018-05-06 00:54:23.883168","2018-05-06 00:55:02.903572",2018-04-03,33,,2068
6573,f,15.83,,634,,369,"2018-05-06 00:55:54.959402","2018-05-08 18:19:29.684822",2018-04-02,,,2899
6574,t,,15.83,626,,369,"2018-05-06 00:55:58.915563","2018-05-06 00:56:37.212989",2018-04-02,33,,2067
6575,t,1272.24,,611,,370,"2018-05-06 02:07:23.378301","2018-05-06 20:21:22.292720",2018-04-25,35,,24488
6576,f,,2720.65,641,,370,"2018-05-06 02:07:23.403021","2018-05-06 02:07:23.403021",2018-04-25,,,3671
6577,f,276.13,,635,,370,"2018-05-06 02:07:23.427233","2018-05-06 02:07:23.427233",2018-04-25,,,3052
6578,f,3.8232,,624,,370,"2018-05-06 02:07:23.439183","2018-05-08 17:54:23.432458",2018-05-01,,,1832
6579,f,64.28,,646,,370,"2018-05-06 02:07:23.450966","2018-05-06 02:07:23.450966",2018-04-25,,,4323
6580,f,169.93,,648,,370,"2018-05-06 02:07:23.464816","2018-05-06 02:07:23.464816",2018-04-25,,,4453
6581,t,,7.99,626,,371,"2018-05-06 02:09:16.497357","2018-05-08 16:57:04.349265",2018-04-03,46,,2068
6582,f,7.99,,637,,371,"2018-05-06 02:09:29.961290","2018-05-06 02:09:29.961290",2018-04-03,,,3289
6583,t,,7.99,626,,372,"2018-05-06 02:09:30.002347","2018-05-08 17:04:28.024486",2018-05-03,,,2098
6584,f,7.99,,637,,372,"2018-05-06 02:09:43.675627","2018-05-06 02:09:43.675627",2018-05-03,,,3319
6591,t,,35.0,626,,376,"2018-05-06 02:11:35.473968","2018-05-08 17:02:19.732771",2018-04-30,46,,2095
6592,f,35.0,,632,,376,"2018-05-06 02:11:49.072551","2018-05-06 02:11:49.072551",2018-04-30,,,2537
6599,t,,960.25,611,,380,"2018-05-06 02:12:18.004819","2018-05-08 20:19:06.503846",2018-05-01,,,26172
6600,t,663.77,,630,,380,"2018-05-06 02:12:27.502388","2018-05-06 19:53:22.236601",2018-05-01,34,,2407
6601,f,296.48,,645,,380,"2018-05-06 19:50:48.699281","2018-05-06 19:51:50.140512",2018-05-01,,,4199
6602,f,575.0,,632,,381,"2018-05-06 19:58:34.707034","2018-05-06 20:06:45.605243",2018-04-02,,,2509
6603,t,,575.0,611,,381,"2018-05-06 19:58:39.672914","2018-05-06 19:59:57.626740",2018-04-02,35,,24465
6604,t,,4.25,612,,382,"2018-05-06 20:10:30.121922","2018-05-06 22:05:30.619131",2018-04-05,36,,228
6605,t,4.25,,611,,382,"2018-05-06 20:10:37.018838","2018-05-06 20:43:31.468709",2018-04-05,35,,24468
6606,t,4.25,,611,,383,"2018-05-06 20:12:34.790436","2018-05-06 20:38:09.705139",2018-04-05,35,,24468
6607,t,,4.25,613,,383,"2018-05-06 20:12:44.758128","2018-05-06 22:07:58.038203",2018-04-05,37,,360
6608,t,1650.0,,611,,384,"2018-05-06 20:14:47.418904","2018-05-06 20:39:48.821840",2018-04-05,35,,24468
6609,t,,1650.0,643,,384,"2018-05-06 20:14:57.253475","2018-05-07 01:46:32.879705",2018-04-05,44,,3909
6610,t,350.0,,611,,385,"2018-05-06 20:15:49.260960","2018-05-06 20:39:55.231168",2018-04-06,35,,24469
6611,f,,350.0,644,,385,"2018-05-06 20:16:02.160974","2018-05-06 20:33:26.388480",2018-04-06,,,4042
6612,t,5.49,,611,,386,"2018-05-06 20:17:06.733353","2018-05-06 20:38:31.067275",2018-04-09,35,,24472
6613,f,,5.49,637,,386,"2018-05-06 20:17:16.836914","2018-05-06 20:34:51.939375",2018-04-09,,,3295
6614,t,3000.0,,611,,387,"2018-05-06 20:17:46.936182","2018-05-06 20:40:01.511560",2018-04-12,35,,24475
6615,t,,3000.0,643,,387,"2018-05-06 20:17:59.532694","2018-05-07 01:46:33.648805",2018-04-12,44,,3916
6616,t,175.0,,611,,388,"2018-05-06 20:19:50.354561","2018-05-06 20:41:36.789279",2018-04-13,35,,24476
6617,f,,175.0,641,,388,"2018-05-06 20:19:59.726991","2018-05-06 20:31:35.435875",2018-04-13,,,3659
6618,f,17.52,,632,,389,"2018-05-06 20:20:36.291480","2018-05-06 20:30:43.907155",2018-04-17,,,2524
6619,t,,17.52,611,,389,"2018-05-06 20:20:36.336884","2018-05-06 20:38:48.310920",2018-04-17,35,,24480
6620,t,200.0,,611,,390,"2018-05-06 20:21:03.652625","2018-05-06 20:40:18.712470",2018-04-20,35,,24483
6621,f,,200.0,641,,390,"2018-05-06 20:21:16.880243","2018-05-06 20:29:43.445094",2018-04-20,,,3666
6622,t,69.26,,611,,391,"2018-05-06 20:22:44.711087","2018-05-06 20:39:11.677752",2018-04-27,35,,26168
6623,f,,75.0,641,,391,"2018-05-06 20:22:55.143196","2018-05-07 01:13:36.989914",2018-04-27,,,3673
6624,t,51.56,,611,,392,"2018-05-06 20:23:31.851369","2018-05-06 20:40:26.080570",2018-04-27,35,,26168
6625,f,,51.56,633,,392,"2018-05-06 20:23:44.427493","2018-05-06 20:28:47.278080",2018-04-27,,,2793
6626,f,894.72,,632,,393,"2018-05-06 20:24:34.676139","2018-05-06 20:27:44.088105",2018-04-27,,,2534
6627,t,,894.72,611,,393,"2018-05-06 20:24:34.715621","2018-05-06 20:41:28.451881",2018-04-27,35,,26168
6628,f,,4.11,642,,394,"2018-05-06 21:47:30.949791","2018-05-06 22:04:58.839093",2018-04-30,,,3802
6629,t,4.11,,612,,394,"2018-05-06 21:47:30.987391","2018-05-06 22:05:37.129297",2018-04-30,36,,253
6630,f,,4.11,612,,395,"2018-05-06 22:06:45.676733","2018-05-06 22:06:45.676733",2018-05-01,,,254
6631,t,4.11,,611,,395,"2018-05-06 22:06:48.634894","2018-05-08 20:19:00.550985",2018-05-01,,,26172
6632,f,,4.11,642,,396,"2018-05-06 22:07:41.002116","2018-05-06 22:07:41.002116",2018-04-30,,,3802
6633,t,4.11,,613,,396,"2018-05-06 22:07:41.036747","2018-05-06 22:08:04.760187",2018-04-30,37,,385
6634,f,,4.11,613,,397,"2018-05-06 22:08:11.125725","2018-05-06 22:08:11.125725",2018-05-01,,,386
6635,t,4.11,,611,,397,"2018-05-06 22:08:13.890246","2018-05-08 20:19:03.367432",2018-05-01,,,26172
6636,t,,5.0,615,,398,"2018-05-06 22:19:00.586151","2018-05-06 22:28:39.047568",2018-04-02,38,,621
6637,f,5.0,,638,,398,"2018-05-06 22:19:03.640008","2018-05-06 22:19:03.640008",2018-04-02,,,3391
6638,f,100.0,,632,,399,"2018-05-06 22:21:09.805173","2018-05-08 18:20:03.748637",2018-04-03,,,2510
6639,t,,100.0,615,,399,"2018-05-06 22:21:15.662432","2018-05-06 22:23:00.467952",2018-04-03,38,,622
6641,f,8.0,,637,,401,"2018-05-06 22:23:23.188172","2018-05-08 18:20:32.065024",2018-04-10,,,3296
6642,t,,8.0,615,,401,"2018-05-06 22:23:29.125775","2018-05-06 22:28:45.378720",2018-04-10,38,,629
6643,f,5.0,,634,,402,"2018-05-06 22:29:33.290060","2018-05-08 18:20:56.020225",2018-04-25,,,2922
6644,t,,5.0,615,,402,"2018-05-06 22:29:39.375749","2018-05-06 22:31:33.114317",2018-04-25,38,,644
6645,f,12.0,,637,,403,"2018-05-06 22:30:38.399012","2018-05-08 18:21:21.546283",2018-04-25,,,3311
6646,t,,12.0,615,,403,"2018-05-06 22:30:44.372355","2018-05-06 22:31:39.655439",2018-04-25,38,,644
6647,f,,1.59,642,,404,"2018-05-06 23:03:29.150951","2018-05-06 23:03:29.150951",2018-04-30,,,3802
6648,t,1.59,,616,,404,"2018-05-06 23:03:29.203667","2018-05-06 23:03:49.212285",2018-04-30,39,,782
6649,f,0.0,,611,,405,"2018-05-07 01:00:25.066696","2018-05-07 01:05:20.528061",,,,
6650,f,,1250.0,641,,405,"2018-05-07 01:00:25.107693","2018-05-07 01:05:48.300465",,,,
6651,f,58.16,,635,,405,"2018-05-07 01:00:25.146020","2018-05-07 01:04:52.802033",,,,
6652,f,1100.67,,649,,405,"2018-05-07 01:00:25.156480","2018-05-07 01:11:06.556283",,,,
6653,f,0.0,,646,,405,"2018-05-07 01:00:25.167246","2018-05-07 01:06:29.865983",,,,
6654,f,91.17,,648,,405,"2018-05-07 01:00:25.179515","2018-05-07 01:10:16.540789",,,,
6655,f,5.74,,648,,391,"2018-05-07 01:14:43.345517","2018-05-07 01:14:43.345517",2018-04-27,,,4455
6657,f,,1250.0,641,,406,"2018-05-07 01:16:28.136368","2018-05-07 01:16:28.136368",2018-04-27,,,3673
6658,f,58.16,,635,,406,"2018-05-07 01:16:28.158067","2018-05-07 01:16:28.158067",2018-04-27,,,3054
6659,f,16.976,,623,,406,"2018-05-07 01:16:28.172426","2018-05-07 01:28:52.610721",2018-04-26,,,1694
6660,f,0.0,,646,,406,"2018-05-07 01:16:28.183302","2018-05-07 01:16:28.183302",2018-04-27,,,4325
6661,f,91.17,,648,,406,"2018-05-07 01:16:28.197004","2018-05-07 01:16:28.197004",2018-04-27,,,4455
6662,f,,33.35,633,,406,"2018-05-07 01:26:52.286714","2018-05-07 01:26:52.286714",2018-04-27,,,2793
6663,f,,24.48,650,,407,"2018-05-07 01:43:36.317982","2018-05-08 18:24:25.319899",2018-03-22,,,4475
6664,t,0.37,,623,,407,"2018-05-07 01:43:36.356981","2018-05-07 01:43:42.270704",2018-03-22,43,,1659
6665,t,,16503.0,643,,408,"2018-05-07 01:48:27.182661","2018-05-07 01:48:31.424463",2018-04-21,44,,3925
6666,f,16503.0,,651,,408,"2018-05-07 01:48:27.221664","2018-05-07 01:48:27.221664",2018-04-21,,,4548
6669,t,,16.0,626,,419,"2018-05-08 12:36:56.553381","2018-05-08 17:04:46.875883",2018-05-06,,,2101
6670,f,16.0,,637,,419,"2018-05-08 12:36:56.576389","2018-05-08 13:02:52.808386",2018-05-06,,,3322
6671,t,,33.95,626,,420,"2018-05-08 12:36:56.603882","2018-05-08 17:04:34.370704",2018-05-05,,,2100
6672,f,33.95,,636,,420,"2018-05-08 12:36:56.614697","2018-05-08 13:03:37.013473",2018-05-05,,,3190
6675,t,,7.5,626,,422,"2018-05-08 12:36:56.693916","2018-05-08 17:02:08.070097",2018-04-30,46,,2095
6676,f,7.5,,637,,422,"2018-05-08 12:36:56.707869","2018-05-08 13:04:29.335163",2018-04-30,,,3316
6677,t,,21.09,626,,423,"2018-05-08 12:36:56.731625","2018-05-08 17:02:15.240807",2018-04-30,46,,2095
6678,f,21.09,,634,,423,"2018-05-08 12:36:56.744538","2018-05-08 13:04:52.267806",2018-04-30,,,2927
6679,t,,31.87,626,,424,"2018-05-08 12:36:56.771247","2018-05-08 17:01:58.550525",2018-04-29,46,,2094
6680,f,31.87,,637,,424,"2018-05-08 12:36:56.784971","2018-05-08 13:05:11.672491",2018-04-29,,,3315
6681,t,,17.13,626,,425,"2018-05-08 12:36:56.807000","2018-05-08 17:02:03.250849",2018-04-29,46,,2094
6682,f,17.13,,637,,425,"2018-05-08 12:36:56.818587","2018-05-08 13:07:06.174451",2018-04-29,,,3315
6683,t,1474.1,,626,,426,"2018-05-08 12:36:56.843875","2018-05-08 17:02:21.904368",2018-04-28,46,,2093
6684,t,,1474.1,611,,426,"2018-05-08 12:36:56.855503","2018-05-08 20:20:11.199080",2018-04-28,,,26169
6685,t,,2.42,626,,427,"2018-05-08 12:36:56.881736","2018-05-08 17:01:34.492952",2018-04-28,46,,2093
6686,f,2.42,,634,,427,"2018-05-08 12:36:56.893153","2018-05-08 13:06:41.307656",2018-04-28,,,2925
6687,t,,9.55,626,,428,"2018-05-08 12:36:56.921949","2018-05-08 17:01:38.701127",2018-04-28,46,,2093
6688,f,9.55,,637,,428,"2018-05-08 12:36:56.939222","2018-05-08 13:06:19.923351",2018-04-28,,,3314
6689,t,,28.35,626,,429,"2018-05-08 12:36:56.966088","2018-05-08 17:01:43.654301",2018-04-28,46,,2093
6690,f,28.35,,634,,429,"2018-05-08 12:36:56.977034","2018-05-08 13:05:47.789668",2018-04-28,,,2925
6691,t,,31.05,626,,430,"2018-05-08 12:36:57.002443","2018-05-08 17:01:48.099104",2018-04-28,46,,2093
6692,f,26.05,,636,,430,"2018-05-08 12:36:57.016312","2018-05-08 15:42:23.042370",2018-04-28,,,3183
6693,t,,40.28,626,,431,"2018-05-08 12:36:57.040776","2018-05-08 17:01:53.349523",2018-04-28,46,,2093
6694,f,40.28,,633,,431,"2018-05-08 12:36:57.054889","2018-05-08 15:36:09.943804",2018-04-28,,,2794
6695,t,,13.49,626,,432,"2018-05-08 12:36:57.079244","2018-05-08 17:01:13.389040",2018-04-27,46,,2092
6696,f,13.49,,634,,432,"2018-05-08 12:36:57.094872","2018-05-08 15:40:34.175192",2018-04-27,,,2924
6697,t,,28.98,626,,433,"2018-05-08 12:36:57.121975","2018-05-08 17:01:20.925389",2018-04-27,46,,2092
6698,f,28.98,,634,,433,"2018-05-08 12:36:57.137881","2018-05-08 16:34:00.496970",2018-04-27,,,2924
6699,t,,62.97,626,,434,"2018-05-08 12:36:57.162692","2018-05-08 17:01:27.566636",2018-04-27,46,,2092
6700,f,62.97,,637,,434,"2018-05-08 12:36:57.177244","2018-05-08 16:34:09.601618",2018-04-27,,,3313
6701,t,,33.95,626,,435,"2018-05-08 12:36:57.204281","2018-05-08 17:01:07.599724",2018-04-26,46,,2091
6702,f,33.95,,636,,435,"2018-05-08 12:36:57.218280","2018-05-08 16:34:34.016791",2018-04-26,,,3181
6703,t,,10.98,626,,436,"2018-05-08 12:36:57.244501","2018-05-08 17:00:57.487969",2018-04-25,46,,2090
6704,f,10.98,,634,,436,"2018-05-08 12:36:57.258168","2018-05-08 16:34:57.389013",2018-04-25,,,2922
6705,t,,15.47,626,,437,"2018-05-08 12:36:57.286771","2018-05-08 17:01:03.095911",2018-04-25,46,,2090
6706,f,15.47,,634,,437,"2018-05-08 12:36:57.300110","2018-05-08 16:35:07.405214",2018-04-25,,,2922
6707,t,,13.99,626,,438,"2018-05-08 12:36:57.326865","2018-05-08 17:00:52.492855",2018-04-23,46,,2088
6708,f,13.99,,634,,438,"2018-05-08 12:36:57.338297","2018-05-08 16:35:17.718363",2018-04-23,,,2920
6709,t,2.09,,626,,439,"2018-05-08 12:36:57.369375","2018-05-08 17:02:25.020640",2018-04-22,46,,2087
6710,f,,2.09,632,,439,"2018-05-08 12:36:57.383577","2018-05-08 16:35:38.274471",2018-04-22,,,2529
6711,t,,19.99,626,,440,"2018-05-08 12:36:57.417417","2018-05-08 17:00:47.565385",2018-04-22,46,,2087
6712,f,19.99,,637,,440,"2018-05-08 12:36:57.434637","2018-05-08 16:35:49.209495",2018-04-22,,,3308
6713,t,,2.5,626,,441,"2018-05-08 12:36:57.456500","2018-05-08 17:00:42.559569",2018-04-21,46,,2086
6714,f,2.5,,634,,441,"2018-05-08 12:36:57.471044","2018-05-08 16:36:03.504721",2018-04-21,,,2918
6715,t,,20.54,626,,442,"2018-05-08 12:36:57.499142","2018-05-08 17:00:37.929245",2018-04-20,46,,2085
6716,f,20.54,,634,,442,"2018-05-08 12:36:57.512444","2018-05-08 16:36:13.166688",2018-04-20,,,2917
6717,t,,4.0,626,,443,"2018-05-08 12:36:57.535737","2018-05-08 17:00:09.746306",2018-04-19,46,,2084
6718,f,4.0,,633,,443,"2018-05-08 12:36:57.553071","2018-05-08 16:37:06.406960",2018-04-19,,,2785
6719,t,,7.93,626,,444,"2018-05-08 12:36:57.583958","2018-05-08 17:00:15.862940",2018-04-19,46,,2084
6720,f,7.93,,634,,444,"2018-05-08 12:36:57.602712","2018-05-08 16:37:39.323931",2018-04-19,,,2916
6721,t,,23.0,626,,445,"2018-05-08 12:36:57.628461","2018-05-08 17:00:20.806153",2018-04-19,46,,2084
6722,f,23.0,,633,,445,"2018-05-08 12:36:57.641057","2018-05-08 16:37:19.876343",2018-04-19,,,2785
6723,t,,33.95,626,,446,"2018-05-08 12:36:57.676712","2018-05-08 17:00:25.500836",2018-04-19,46,,2084
6724,f,33.95,,636,,446,"2018-05-08 12:36:57.693105","2018-05-08 16:38:41.880663",2018-04-19,,,3174
6725,t,,101.0,626,,447,"2018-05-08 12:36:57.715189","2018-05-08 17:00:30.247980",2018-04-19,46,,2084
6726,f,101.0,,635,,447,"2018-05-08 12:36:57.731544","2018-05-08 16:37:28.988706",2018-04-19,,,3046
6727,t,,13.59,626,,448,"2018-05-08 12:36:57.755626","2018-05-08 17:00:34.107426",2018-04-19,46,,2084
6728,f,13.59,,639,,448,"2018-05-08 12:36:57.769409","2018-05-08 16:38:21.170402",2018-04-19,,,3535
6729,t,,26.77,626,,449,"2018-05-08 12:36:57.792410","2018-05-08 17:00:00.968578",2018-04-17,46,,2082
6730,f,26.77,,634,,449,"2018-05-08 12:36:57.808181","2018-05-08 16:37:48.808328",2018-04-17,,,2914
6731,t,,2.31,626,,450,"2018-05-08 12:36:57.831233","2018-05-08 16:59:46.547156",2018-04-16,46,,2081
6732,f,2.31,,639,,450,"2018-05-08 12:36:57.844792","2018-05-08 16:37:58.012668",2018-04-16,,,3532
6733,t,,39.69,626,,451,"2018-05-08 12:36:57.869509","2018-05-08 16:59:51.920018",2018-04-16,46,,2081
6734,f,28.7,,634,,451,"2018-05-08 12:36:57.884366","2018-05-08 16:41:39.835606",2018-04-16,,,2913
6735,t,,10.6,626,,452,"2018-05-08 12:36:57.907377","2018-05-08 16:59:22.405691",2018-04-15,46,,2080
6736,f,10.6,,634,,452,"2018-05-08 12:36:57.921686","2018-05-08 16:38:53.092080",2018-04-15,,,2912
6737,t,,11.47,626,,453,"2018-05-08 12:36:57.945536","2018-05-08 16:59:26.704261",2018-04-15,46,,2080
6738,f,11.47,,634,,453,"2018-05-08 12:36:57.961227","2018-05-08 16:40:17.462991",2018-04-15,,,2912
6739,t,,11.64,626,,454,"2018-05-08 12:36:57.986153","2018-05-08 16:59:31.650376",2018-04-15,46,,2080
6740,f,11.64,,634,,454,"2018-05-08 12:36:57.998748","2018-05-08 16:40:42.092452",2018-04-15,,,2912
6741,t,,16.99,626,,455,"2018-05-08 12:36:58.022204","2018-05-08 16:59:36.392713",2018-04-15,46,,2080
6742,f,16.99,,639,,455,"2018-05-08 12:36:58.036595","2018-05-08 16:40:52.901317",2018-04-15,,,3531
6743,t,,36.23,626,,456,"2018-05-08 12:36:58.059638","2018-05-08 16:59:42.146264",2018-04-15,46,,2080
6744,f,36.23,,633,,456,"2018-05-08 12:36:58.074608","2018-05-08 16:41:48.933270",2018-04-15,,,2781
6745,t,,3.98,626,,457,"2018-05-08 12:36:58.099984","2018-05-08 16:59:10.412781",2018-04-14,46,,2079
6746,f,3.98,,639,,457,"2018-05-08 12:36:58.111516","2018-05-08 14:49:55.729899",2018-04-14,,,3530
6747,t,,7.99,626,,458,"2018-05-08 12:36:58.138316","2018-05-08 16:59:16.542293",2018-04-14,46,,2079
6748,f,7.99,,634,,458,"2018-05-08 12:36:58.152951","2018-05-08 16:41:12.379658",2018-04-14,,,2911
6749,t,,4.11,626,,459,"2018-05-08 12:36:58.176347","2018-05-08 16:59:05.586431",2018-04-13,46,,2078
6750,f,4.11,,637,,459,"2018-05-08 12:36:58.187940","2018-05-08 14:46:41.594949",2018-04-13,,,3299
6751,t,,6.36,626,,460,"2018-05-08 12:36:58.215598","2018-05-08 16:58:59.845071",2018-04-11,46,,2076
6752,f,6.36,,639,,460,"2018-05-08 12:36:58.230141","2018-05-08 14:46:01.508845",2018-04-11,,,3527
6753,t,,0.75,626,,461,"2018-05-08 12:36:58.270402","2018-05-08 16:58:41.152535",2018-04-10,46,,2075
6754,f,0.75,,637,,461,"2018-05-08 12:36:58.281990","2018-05-08 14:44:46.034941",2018-04-10,,,3296
6755,t,,11.32,626,,462,"2018-05-08 12:36:58.304858","2018-05-08 16:58:47.643646",2018-04-10,46,,2075
